CustomerID,Tenure,MonthlySpend,ContractType,SubscriptionPlan,LoginFrequency,SupportTickets,ChurnRisk,ChurnStatus
CUST_2157,10,11.852995014269547,Yearly,Basic,12,1,0.17073502492865228,0
CUST_2158,14,210.97418572459014,Yearly,Premium,25,1,-0.8208709286229507,0
CUST_2159,19,16.30714521886388,Yearly,Basic,10,1,0.15746427390568063,1
CUST_2160,9,78.5130058468445,Yearly,Enterprise,18,1,-0.16356502923422245,0
CUST_2161,14,39.39055684226523,Two-Year,Basic,16,1,0.03704721578867387,0
CUST_2162,13,33.755178870256856,Yearly,Basic,9,1,0.06422410564871572,0
CUST_2163,9,16.0129579713607,Monthly,Basic,6,1,0.1489352101431965,0
CUST_2164,12,13.764057872214702,Two-Year,Basic,8,1,0.1631797106389265,0
CUST_2165,6,77.6779790643904,Yearly,Enterprise,15,1,-0.16238989532195197,0
CUST_2166,16,60.866821962754756,Monthly,Enterprise,12,1,-0.06833410981377375,0
CUST_2167,10,72.7239999753813,Yearly,Enterprise,8,1,-0.13361999987690648,0
CUST_2168,15,88.31114319476274,Yearly,Enterprise,13,1,-0.20655571597381367,0
CUST_2169,23,17.767310672135505,Monthly,Basic,3,1,0.15416344663932247,0
CUST_2170,9,43.31346926744059,Monthly,Basic,9,1,0.012432653662797055,0
CUST_2171,9,12.704738711528796,Yearly,Basic,11,1,0.16547630644235603,0
CUST_2172,18,42.11248624845774,Yearly,Basic,9,1,0.027437568757711278,0
CUST_2173,14,34.551781414069254,Yearly,Basic,7,1,0.06124109292965374,0
CUST_2174,11,7.498975361031795,Yearly,Basic,9,1,0.19350512319484103,0
CUST_2175,7,43.35028863954998,Two-Year,Basic,6,1,0.010248556802250092,0
CUST_2176,13,106.10547048744867,Yearly,Premium,16,1,-0.2975273524372433,0
CUST_2177,11,24.97081202802573,Yearly,Basic,9,1,0.10614593985987136,0
CUST_2178,20,26.78464443510063,Yearly,Basic,9,1,0.10607677782449687,0
CUST_2179,18,16.059991962089146,Monthly,Basic,6,1,0.1577000401895543,1
CUST_2180,16,122.48279274517398,Two-Year,Premium,17,1,-0.3764139637258698,0
CUST_2181,9,86.5608763238006,Two-Year,Enterprise,16,1,-0.203804381619003,0
CUST_2182,12,33.90870189977757,Two-Year,Basic,7,1,0.062456490501112155,0
CUST_2183,9,16.573070925228933,Two-Year,Basic,4,1,0.14613464537385534,0
CUST_2184,10,20.75938363846101,Monthly,Basic,6,1,0.12620308180769496,0
CUST_2185,9,26.123136992981845,Two-Year,Basic,1,1,0.0983843150350908,1
CUST_2186,10,22.845188421035854,Monthly,Basic,6,1,0.11577405789482074,0
CUST_2187,15,57.34481864288769,Yearly,Enterprise,14,1,-0.05172409321443838,0
CUST_2188,23,42.9463919061745,Yearly,Basic,11,1,0.02826804046912751,0
CUST_2189,10,12.31181616064178,Yearly,Basic,9,1,0.1684409191967911,0
CUST_2190,14,94.5823143553555,Monthly,Enterprise,20,1,-0.23891157177677752,0
CUST_2191,15,98.88534944484853,Monthly,Premium,16,1,-0.25942674722424264,0
CUST_2192,9,38.51160644436888,Yearly,Basic,10,1,0.036441967778155615,0
CUST_2193,12,41.88507257805241,Monthly,Basic,3,1,0.022574637109737977,0
CUST_2194,16,58.94642026394408,Yearly,Enterprise,10,1,-0.05873210131972034,0
CUST_2195,13,20.183679366646352,Two-Year,Basic,6,1,0.13208160316676826,0
CUST_2196,11,63.94389676723166,Yearly,Enterprise,10,1,-0.08871948383615824,0
CUST_2197,12,27.336048328754632,Yearly,Basic,8,1,0.09531975835622686,0
CUST_2198,13,20.5858676197039,Yearly,Basic,8,1,0.1300706619014805,1
CUST_2199,7,23.438812832963713,Two-Year,Basic,5,1,0.10980593583518146,0
CUST_2200,11,28.0384414969671,Monthly,Basic,7,1,0.09080779251516453,0
CUST_2201,14,112.8860479180913,Monthly,Premium,15,1,-0.3304302395904564,0
CUST_2202,4,30.573884050714916,Yearly,Basic,14,5,0.15113057974642544,0
CUST_2203,7,29.904893579833423,Yearly,Basic,10,1,0.0774755321008329,0
CUST_2204,12,64.41401961920683,Monthly,Enterprise,12,1,-0.09007009809603411,0
CUST_2205,8,47.73903508283131,Two-Year,Enterprise,13,1,-0.010695175414156544,0
CUST_2206,7,49.00873742208657,Two-Year,Enterprise,6,1,-0.018043687110432832,0
CUST_2207,7,37.548661475647826,Monthly,Basic,7,1,0.039256692621760875,0
CUST_2208,13,63.45464000086416,Monthly,Enterprise,9,1,-0.08427320000432076,0
CUST_2209,12,28.651704394366256,Yearly,Basic,12,1,0.08874147802816874,0
CUST_2210,14,60.077490355154325,Yearly,Enterprise,14,1,-0.0663874517757716,0
CUST_2211,16,21.95270023848207,Monthly,Basic,12,1,0.12623649880758966,0
CUST_2212,17,44.889014926863716,Yearly,Basic,7,1,0.012554925365681396,0
CUST_2213,10,29.702619027598566,Monthly,Basic,10,1,0.0814869048620072,0
CUST_2214,9,41.17530234779919,Two-Year,Basic,7,1,0.02312348826100405,0
CUST_2215,14,41.67803916241079,Yearly,Basic,10,1,0.02560980418794606,0
CUST_2216,9,87.69229272406298,Yearly,Enterprise,12,1,-0.20946146362031487,0
CUST_2217,15,28.518373841275835,Monthly,Basic,8,1,0.09240813079362085,0
CUST_2218,10,30.939416530481235,Yearly,Basic,3,1,0.07530291734759385,0
CUST_2219,10,45.70606363031347,Yearly,Basic,12,1,0.0014696818484326302,0
CUST_2220,17,32.870407785240445,Yearly,Basic,10,1,0.07264796107379776,0
CUST_2221,9,71.45467985068102,Yearly,Enterprise,12,1,-0.12827339925340508,0
CUST_2222,9,98.82563837389459,Monthly,Premium,12,1,-0.26512819186947295,0
CUST_2223,15,43.24835819604619,Monthly,Basic,9,1,0.018758209019769018,0
CUST_2224,12,71.11144595006185,Monthly,Enterprise,15,1,-0.1235572297503092,0
CUST_2225,10,36.99526121789531,Monthly,Basic,8,1,0.04502369391052344,0
CUST_2226,10,7.118905902773458,Yearly,Basic,5,1,0.19440547048613271,0
CUST_2227,20,21.374767825952773,Monthly,Basic,8,1,0.13312616087023615,0
CUST_2228,16,35.0640020934977,Monthly,Basic,8,1,0.0606799895325115,0
CUST_2229,14,175.8881973585139,Two-Year,Premium,27,1,-0.6454409867925694,0
CUST_2230,17,57.27199695328412,Two-Year,Enterprise,10,1,-0.04935998476642059,0
CUST_2231,9,49.14949561891833,Monthly,Enterprise,12,1,-0.01674747809459165,0
CUST_2232,14,47.33905147538092,Monthly,Enterprise,11,1,-0.0026952573769045973,0
CUST_2233,7,26.883143707870616,Monthly,Basic,7,1,0.09258428146064694,0
CUST_2234,8,79.24250848276503,Monthly,Enterprise,16,1,-0.16821254241382516,0
CUST_2235,12,27.9672157167847,Two-Year,Basic,6,1,0.09216392141607653,0
CUST_2236,10,93.76098247711627,Monthly,Enterprise,14,1,-0.23880491238558132,0
CUST_2237,13,20.29407399199414,Yearly,Basic,3,1,0.13152963004002932,0
CUST_2238,11,28.097341965770312,Monthly,Basic,14,1,0.09051329017114847,0
CUST_2239,14,64.39585971995875,Yearly,Enterprise,10,1,-0.0879792985997937,0
CUST_2240,11,73.36222109385498,Monthly,Enterprise,15,1,-0.13581110546927488,0
CUST_2241,15,71.43147824914308,Monthly,Enterprise,16,1,-0.1221573912457154,0
CUST_2242,9,91.3206315576448,Yearly,Enterprise,21,1,-0.227603157788224,0
CUST_2243,12,48.442737903568855,Monthly,Enterprise,10,1,-0.010213689517844265,0
CUST_2244,12,25.313856701363672,Monthly,Basic,11,1,0.10543071649318164,0
CUST_2245,13,39.45605945815785,Monthly,Basic,11,1,0.03571970270921074,0
CUST_2246,10,24.222823697365836,Yearly,Basic,8,1,0.10888588151317083,1
CUST_2247,12,6.286038183735719,Two-Year,Basic,7,1,0.2005698090813214,0
CUST_2248,11,26.36782975048054,Yearly,Basic,4,1,0.09916085124759733,0
CUST_2249,13,48.24756112730454,Monthly,Enterprise,6,1,-0.00823780563652271,0
CUST_2250,11,132.38296150345806,Yearly,Premium,27,1,-0.43091480751729033,0
CUST_2251,8,11.5774670115285,Yearly,Basic,9,1,0.17011266494235752,0
CUST_2252,16,32.331600214329995,Monthly,Basic,6,1,0.07434199892835,0
CUST_2253,14,72.49540318238495,Yearly,Enterprise,10,1,-0.12847701591192473,0
CUST_2254,19,62.53204680701392,Yearly,Enterprise,9,1,-0.07366023403506955,0
CUST_2255,9,25.722861312244348,Two-Year,Basic,3,1,0.10038569343877828,0
CUST_2256,12,15.410228358268954,Monthly,Basic,5,1,0.15494885820865523,0
CUST_2257,8,72.9700871356107,Two-Year,Enterprise,7,1,-0.13685043567805344,0
CUST_2258,15,52.52007466642984,Two-Year,Enterprise,12,1,-0.02760037333214918,0
CUST_2259,13,70.38836593163172,Two-Year,Enterprise,15,1,-0.11894182965815858,0
CUST_2260,6,215.93369925584022,Monthly,Premium,26,1,-0.8536684962792012,0
CUST_2261,9,95.34897317609395,Monthly,Enterprise,11,1,-0.24774486588046973,0
CUST_2262,11,80.18990779436966,Two-Year,Enterprise,10,1,-0.16994953897184828,0
CUST_2263,12,36.106269629335756,Monthly,Basic,12,1,0.05146865185332122,0
CUST_2264,8,54.370038321271586,Monthly,Enterprise,12,1,-0.04385019160635792,0
CUST_2265,14,11.961796645905471,Two-Year,Basic,3,1,0.17419101677047266,0
CUST_2266,15,193.4072604872577,Monthly,Premium,23,1,-0.7320363024362886,0
CUST_2267,15,117.51231794017365,Monthly,Premium,11,1,-0.3525615897008682,0
CUST_2268,11,86.90025640273518,Monthly,Enterprise,8,1,-0.2035012820136759,0
CUST_2269,12,55.13057770127302,Yearly,Enterprise,9,1,-0.04365288850636509,0
CUST_2270,12,23.9583625439281,Monthly,Basic,5,1,0.11220818728035951,0
CUST_2271,18,23.976134500307293,Two-Year,Basic,10,1,0.11811932749846356,0
CUST_2272,12,50.35493477513139,Yearly,Enterprise,12,1,-0.01977467387565693,0
CUST_2273,16,87.1918949217026,Monthly,Enterprise,15,1,-0.19995947460851293,0
CUST_2274,10,25.093984029036225,Monthly,Basic,8,1,0.10453007985481888,0
CUST_2275,18,22.625950111431134,Two-Year,Basic,3,1,0.12487024944284435,0
CUST_2276,11,19.11906493596902,Monthly,Basic,6,1,0.1354046753201549,0
CUST_2277,7,23.867028696455666,Monthly,Basic,7,1,0.10766485651772169,0
CUST_2278,20,13.593818559739459,Two-Year,Basic,5,1,0.1720309072013027,0
CUST_2279,17,22.114502911858622,Monthly,Basic,7,1,0.12642748544070692,0
CUST_2280,13,20.416611082635384,Monthly,Basic,8,1,0.13091694458682307,0
CUST_2281,19,99.92183474138984,Monthly,Premium,14,1,-0.2606091737069492,0
CUST_2282,20,67.19720374764547,Yearly,Enterprise,14,1,-0.09598601873822732,0
CUST_2283,10,45.5654872921273,Monthly,Basic,5,1,0.002172563539363487,0
CUST_2284,19,79.54578502555437,Monthly,Enterprise,14,1,-0.1587289251277718,0
CUST_2285,11,28.875554312251804,Yearly,Basic,7,1,0.086622228438741,0
CUST_2286,13,62.428316573360654,Monthly,Enterprise,13,1,-0.07914158286680323,0
CUST_2287,8,39.387312434472236,Two-Year,Basic,5,1,0.031063437827638818,0
CUST_2288,6,30.45894199372859,Monthly,Basic,4,1,0.07370529003135706,1
CUST_2289,12,79.62518512034,Yearly,Enterprise,13,1,-0.16612592560169998,0
CUST_2290,10,39.78235751757438,Monthly,Basic,6,1,0.031088212412128086,0
CUST_2291,12,70.35786569234862,Monthly,Enterprise,14,1,-0.11978932846174312,0
CUST_2292,7,35.33153324053479,Monthly,Basic,3,1,0.050342333797326055,0
CUST_2293,13,8.272019429757957,Monthly,Basic,9,1,0.19163990285121021,0
CUST_2294,11,34.32215335398071,Two-Year,Basic,9,1,0.059389233230096455,0
CUST_2295,20,50.66937288416688,Yearly,Enterprise,12,1,-0.013346864420834437,0
CUST_2296,5,45.3000421214087,Yearly,Basic,10,5,0.07849978939295651,0
CUST_2297,14,29.962490435095518,Monthly,Basic,11,1,0.08418754782452244,0
CUST_2298,18,36.061330894279905,Yearly,Basic,9,1,0.057693345528600476,0
CUST_2299,15,51.791349474578865,Yearly,Enterprise,13,1,-0.0239567473728943,0
CUST_2300,12,31.707361425955572,Yearly,Basic,6,1,0.07346319287022215,0
CUST_2301,16,31.493774252196125,Yearly,Basic,12,1,0.07853112873901939,0
CUST_2302,32,13.739527280296404,Yearly,Basic,9,1,0.18330236359851798,0
CUST_2303,12,64.51303284700515,Monthly,Enterprise,13,1,-0.0905651642350257,0
CUST_2304,10,28.256545036731325,Monthly,Basic,9,1,0.08871727481634341,0
CUST_2305,25,63.184735209625885,Yearly,Enterprise,13,1,-0.07092367604812938,0
CUST_2306,15,20.251593237782295,Yearly,Basic,6,1,0.13374203381108854,0
CUST_2307,15,140.27498529337782,Monthly,Premium,26,1,-0.4663749264668891,0
CUST_2308,16,31.658133053498318,Two-Year,Basic,10,1,0.07770933473250845,1
CUST_2309,14,46.403138105846864,Yearly,Enterprise,5,1,0.001984309470765694,0
CUST_2310,15,45.830709123775904,Monthly,Basic,8,1,0.005846454381120497,0
CUST_2311,9,79.32201937108833,Yearly,Enterprise,22,1,-0.16761009685544165,0
CUST_2312,13,38.565866894127495,Monthly,Basic,8,1,0.04017066552936252,0
CUST_2313,11,38.71148880926839,Two-Year,Basic,4,1,0.03744255595365806,0
CUST_2314,10,62.98639724300064,Monthly,Enterprise,12,1,-0.08493198621500314,0
CUST_2315,7,73.05127231510767,Monthly,Enterprise,10,1,-0.13825636157553833,0
CUST_2316,14,15.69883443199293,Monthly,Basic,4,1,0.15550582784003536,0
CUST_2317,10,56.831592473597595,Yearly,Enterprise,8,1,-0.05415796236798792,0
CUST_2318,8,23.41337945511484,Yearly,Basic,7,1,0.11093310272442582,0
CUST_2319,13,34.590444339747734,Yearly,Basic,8,1,0.060047778301261345,0
CUST_2320,13,30.292838018834704,Yearly,Basic,10,1,0.0815358099058265,0
CUST_2321,18,79.0642518580318,Monthly,Enterprise,15,1,-0.15732125929015894,0
CUST_2322,12,108.94305963739079,Two-Year,Premium,19,1,-0.3127152981869539,0
CUST_2323,17,62.01657894732195,Yearly,Enterprise,17,1,-0.07308289473660973,0
CUST_2324,13,25.138131239487567,Monthly,Basic,12,1,0.10730934380256218,0
CUST_2325,5,24.59694546208003,Monthly,Basic,12,5,0.18201527268959988,0
CUST_2326,12,89.81570775480873,Yearly,Enterprise,10,1,-0.2170785387740436,0
CUST_2327,19,26.78954939305655,Two-Year,Basic,10,1,0.10505225303471727,0
CUST_2328,17,4.039470560232268,Monthly,Basic,4,1,0.21680264719883868,1
CUST_2329,9,66.78942460846031,Two-Year,Enterprise,12,1,-0.10494712304230153,0
CUST_2330,17,18.54542710833427,Yearly,Basic,9,1,0.14427286445832865,0
CUST_2331,7,9.155800687469357,Yearly,Basic,8,1,0.18122099656265322,0
CUST_2332,13,30.44657208417851,Yearly,Basic,9,1,0.08076713957910749,0
CUST_2333,10,31.02312312297161,Yearly,Basic,9,1,0.07488438438514194,0
CUST_2334,7,89.64789498883756,Monthly,Enterprise,20,1,-0.22123947494418778,0
CUST_2335,7,53.52104400732773,Monthly,Enterprise,16,1,-0.04060522003663866,0
CUST_2336,7,69.84741156736942,Yearly,Enterprise,9,1,-0.12223705783684707,0
CUST_2337,11,23.76361609278095,Monthly,Basic,6,1,0.11218191953609526,0
CUST_2338,11,9.498131604695022,Yearly,Basic,8,1,0.1835093419765249,0
CUST_2339,15,17.533191675691533,Yearly,Basic,8,1,0.14733404162154234,1
CUST_2340,11,42.07563979843962,Monthly,Basic,8,1,0.02062180100780192,0
CUST_2341,7,118.45845843295709,Yearly,Premium,26,1,-0.36529229216478537,0
CUST_2342,14,25.72316229324943,Monthly,Basic,6,1,0.10538418853375286,0
CUST_2343,13,88.26818772031476,Yearly,Enterprise,13,1,-0.20834093860157377,0
CUST_2344,10,86.23611120513768,Yearly,Enterprise,11,1,-0.20118055602568835,0
CUST_2345,19,43.0720436542151,Yearly,Basic,5,1,0.023639781728924475,0
CUST_2346,17,23.28297501655483,Monthly,Basic,7,1,0.12058512491722587,0
CUST_2347,12,42.289333642704044,Monthly,Basic,9,1,0.020553331786479778,0
CUST_2348,18,38.841422803355655,Yearly,Basic,9,1,0.0437928859832217,0
CUST_2349,7,51.45226794177103,Monthly,Enterprise,10,1,-0.03026133970885511,0
CUST_2350,9,66.7630879876202,Monthly,Enterprise,12,1,-0.10481543993810094,0
CUST_2351,8,106.47583456564018,Monthly,Premium,21,1,-0.3043791728282009,0
CUST_2352,10,27.479889087449948,Monthly,Basic,7,1,0.09260055456275028,0
CUST_2353,11,23.248333449058688,Monthly,Basic,5,1,0.11475833275470657,0
CUST_2354,9,117.57324320581412,Monthly,Premium,19,1,-0.3588662160290706,0
CUST_2355,11,19.106711048387208,Yearly,Basic,4,1,0.13546644475806396,0
CUST_2356,14,46.34709514512134,Monthly,Enterprise,7,1,0.0022645242743933314,0
CUST_2357,12,75.87032828087489,Two-Year,Enterprise,9,1,-0.1473516414043744,0
CUST_2358,11,10.200929160376832,Two-Year,Basic,8,1,0.17999535419811585,1
CUST_2359,9,34.921290309102176,Yearly,Basic,10,1,0.05439354845448913,0
CUST_2360,14,10.100567113680318,Monthly,Basic,4,1,0.18349716443159841,0
CUST_2361,5,40.87673629092448,Yearly,Basic,14,5,0.10061631854537764,0
CUST_2362,11,83.23803459321815,Monthly,Enterprise,11,1,-0.1851901729660907,0
CUST_2363,15,73.32850207590663,Two-Year,Enterprise,10,1,-0.13164251037953312,0
CUST_2364,18,34.89826087583805,Monthly,Basic,9,1,0.06350869562080977,0
CUST_2365,17,41.292690498786115,Yearly,Basic,10,1,0.030536547506069406,0
CUST_2366,11,77.18459466925123,Yearly,Enterprise,13,1,-0.1549229733462561,0
CUST_2367,10,1.7363175200728518,Monthly,Basic,9,1,0.22131841239963576,0
CUST_2368,10,16.698814590373072,Monthly,Basic,5,1,0.14650592704813464,1
CUST_2369,15,63.425939961336766,Monthly,Enterprise,13,1,-0.08212969980668378,0
CUST_2370,15,36.56523208456726,Yearly,Basic,5,1,0.05217383957716368,0
CUST_2371,8,80.54479923433249,Yearly,Enterprise,12,1,-0.1747239961716624,0
CUST_2372,20,17.37366992610491,Monthly,Basic,8,1,0.15313165036947546,1
CUST_2373,13,23.707429414938332,Two-Year,Basic,13,1,0.11446285292530835,0
CUST_2374,11,47.90258524133812,Two-Year,Enterprise,10,1,-0.008512926206690613,0
CUST_2375,9,18.398531168781982,Yearly,Basic,4,1,0.13700734415609012,0
CUST_2376,7,36.50174455097918,Two-Year,Basic,10,1,0.0444912772451041,0
CUST_2377,13,42.3859368135253,Yearly,Basic,10,1,0.021070315932373518,0
CUST_2378,8,67.13423664360997,Yearly,Enterprise,22,1,-0.1076711832180498,0
CUST_2379,11,59.98988980159583,Yearly,Enterprise,3,1,-0.06894944900797911,0
CUST_2380,8,28.236643978838565,Two-Year,Basic,7,1,0.08681678010580719,0
CUST_2381,9,60.63993320399281,Yearly,Enterprise,11,1,-0.07419966601996403,0
CUST_2382,11,47.1728711067385,Two-Year,Enterprise,11,1,-0.004864355533692494,0
CUST_2383,16,13.068694390484781,Monthly,Basic,10,1,0.1706565280475761,0
CUST_2384,8,8.479667805482517,Monthly,Basic,6,1,0.18560166097258743,1
CUST_2385,7,54.763292227114434,Monthly,Enterprise,9,1,-0.04681646113557217,0
CUST_2386,11,41.66878024970092,Yearly,Basic,15,1,0.02265609875149538,0
CUST_2387,9,23.61972657009147,Yearly,Basic,6,1,0.11090136714954267,0
CUST_2388,16,39.71419459847682,Yearly,Basic,11,1,0.037429027007615884,0
CUST_2389,14,48.34880173758135,Yearly,Enterprise,12,1,-0.007744008687906728,0
CUST_2390,12,47.41496922682098,Two-Year,Enterprise,10,1,-0.005074846134104888,0
CUST_2391,11,39.99054300754255,Monthly,Basic,12,1,0.031047284962287258,0
CUST_2392,9,71.67071289604539,Monthly,Enterprise,10,1,-0.1293535644802269,0
CUST_2393,11,130.06890254163093,Monthly,Premium,15,1,-0.4193445127081546,0
CUST_2394,14,51.06794154010951,Yearly,Enterprise,8,1,-0.021339707700547522,0
CUST_2395,16,29.357980518729658,Monthly,Basic,6,1,0.0892100974063517,0
CUST_2396,12,108.12857686502522,Monthly,Premium,24,1,-0.30864288432512604,0
CUST_2397,16,122.50778336112967,Monthly,Premium,23,1,-0.37653891680564827,0
CUST_2398,12,20.228157624021662,Monthly,Basic,9,1,0.1308592118798917,0
CUST_2399,8,86.68782870684554,Monthly,Enterprise,14,1,-0.20543914353422765,0
CUST_2400,8,76.17772698624118,Monthly,Enterprise,13,1,-0.1528886349312059,0
CUST_2401,14,17.804350428765368,Monthly,Basic,9,1,0.1449782478561732,1
CUST_2402,7,36.47245643066292,Monthly,Basic,6,1,0.04463771784668538,0
CUST_2403,18,10.617528152347282,Monthly,Basic,4,1,0.1849123592382636,0
CUST_2404,11,14.888937910789696,Monthly,Basic,7,1,0.15655531044605153,0
CUST_2405,15,5.055788742897935,Yearly,Basic,6,1,0.20972105628551033,0
CUST_2406,9,58.628734452620094,Monthly,Enterprise,14,1,-0.06414367226310042,0
CUST_2407,11,30.85595043431832,Yearly,Basic,9,1,0.07672024782840843,0
CUST_2408,10,39.47520828527871,Monthly,Basic,12,1,0.03262395857360645,0
CUST_2409,11,90.13815313944953,Monthly,Enterprise,20,1,-0.2196907656972476,0
CUST_2410,11,5.530839835078786,Monthly,Basic,5,1,0.20334580082460607,1
CUST_2411,7,82.46839089212625,Yearly,Enterprise,16,1,-0.18534195446063123,0
CUST_2412,10,9.92052984493093,Yearly,Basic,3,1,0.18039735077534536,1
CUST_2413,10,82.23265789178453,Two-Year,Enterprise,11,1,-0.18116328945892263,0
CUST_2414,9,27.048250921972063,Two-Year,Basic,3,1,0.09375874539013972,0
CUST_2415,9,19.781369964672386,Monthly,Basic,6,1,0.13009315017663808,0
CUST_2416,16,170.71276575223737,Yearly,Premium,28,1,-0.6175638287611869,0
CUST_2417,18,45.52829818224969,Yearly,Basic,15,1,0.01035850908875155,0
CUST_2418,11,27.920294410979835,Yearly,Basic,11,1,0.09139852794510085,0
CUST_2419,9,25.868120619413826,Monthly,Basic,9,1,0.0996593969029309,0
CUST_2420,12,178.4853872641553,Yearly,Premium,22,1,-0.6604269363207764,0
CUST_2421,15,93.50034076216292,Yearly,Enterprise,13,1,-0.2325017038108146,0
CUST_2422,16,30.27224267842758,Yearly,Basic,5,1,0.0846387866078621,0
CUST_2423,12,42.75807267834758,Monthly,Basic,12,1,0.01820963660826211,0
CUST_2424,7,42.06355736935902,Monthly,Basic,11,1,0.016682213153204922,0
CUST_2425,16,18.58127717581316,Yearly,Basic,9,1,0.14309361412093421,0
CUST_2426,8,56.29260375964494,Monthly,Enterprise,16,1,-0.05346301879822468,0
CUST_2427,10,30.64942227945211,Yearly,Basic,11,1,0.07675288860273947,0
CUST_2428,10,45.690362302610275,Yearly,Basic,7,1,0.0015481884869486262,0
CUST_2429,11,87.91607638290742,Yearly,Enterprise,15,1,-0.2085803819145371,0
CUST_2430,11,96.75442699382609,Yearly,Enterprise,14,1,-0.2527721349691304,0
CUST_2431,11,51.127162570571706,Two-Year,Enterprise,14,1,-0.024635812852858513,0
CUST_2432,11,33.625703964575735,Monthly,Basic,9,1,0.06287148017712132,0
CUST_2433,16,19.520624604117113,Monthly,Basic,10,1,0.13839687697941444,0
CUST_2434,17,22.56511427742852,Yearly,Basic,5,1,0.12417442861285741,1
CUST_2435,6,28.886943615249805,Monthly,Basic,6,1,0.081565281923751,0
CUST_2436,13,3.2033242632517083,Two-Year,Basic,6,1,0.21698337868374146,1
CUST_2437,19,8.205715607115199,Two-Year,Basic,5,1,0.19797142196442402,0
CUST_2438,16,37.014779390162104,Yearly,Basic,7,1,0.05092610304918946,0
CUST_2439,8,133.53098049697732,Yearly,Premium,24,1,-0.43965490248488653,0
CUST_2440,12,27.427223439675792,Monthly,Basic,12,1,0.09486388280162107,0
CUST_2441,11,14.970505932844658,Two-Year,Basic,12,1,0.15614747033577672,0
CUST_2442,11,28.86825647846144,Two-Year,Basic,8,1,0.08665871760769282,0
CUST_2443,18,77.98143234764072,Yearly,Enterprise,12,1,-0.15190716173820357,0
CUST_2444,10,60.136654475380844,Monthly,Enterprise,9,1,-0.0706832723769042,0
CUST_2445,13,58.40313409829273,Monthly,Enterprise,7,1,-0.05901567049146361,0
CUST_2446,10,34.06423666923388,Yearly,Basic,8,1,0.059678816653830624,0
CUST_2447,11,15.74256395951573,Yearly,Basic,8,1,0.15228718020242138,0
CUST_2448,10,94.28813840824468,Two-Year,Enterprise,14,1,-0.24144069204122337,0
CUST_2449,13,12.624924052203523,Monthly,Basic,2,1,0.1698753797389824,0
CUST_2450,11,117.51903569874452,Yearly,Premium,15,1,-0.3565951784937225,0
CUST_2451,8,99.23038107396265,Yearly,Premium,18,1,-0.2681519053698132,0
CUST_2452,13,21.535046197941547,Monthly,Basic,5,1,0.12532476901029227,0
CUST_2453,11,23.0230432867597,Two-Year,Basic,14,1,0.1158847835662015,0
CUST_2454,13,44.3537108513175,Monthly,Basic,5,1,0.011231445743412505,0
CUST_2455,14,4.717942147096764,Yearly,Basic,7,1,0.2104102892645162,0
CUST_2456,13,56.68981450212098,Monthly,Enterprise,7,1,-0.050449072510604875,0
CUST_2457,9,66.31179390079717,Two-Year,Enterprise,9,1,-0.1025589695039858,0
CUST_2458,8,22.55662298553303,Monthly,Basic,9,1,0.11521688507233487,0
CUST_2459,12,43.705025520355875,Two-Year,Basic,8,1,0.013474872398220622,0
CUST_2460,11,123.63862182648653,Monthly,Premium,17,1,-0.3871931091324326,0
CUST_2461,12,175.03122263965747,Monthly,Premium,26,1,-0.6431561131982872,0
CUST_2462,11,14.177876081576239,Monthly,Basic,6,1,0.1601106195921188,1
CUST_2463,12,10.811874882697463,Yearly,Basic,3,1,0.1779406255865127,0
CUST_2464,12,36.85130661024222,Monthly,Basic,8,1,0.04774346694878892,0
CUST_2465,16,126.60461597457598,Two-Year,Premium,20,1,-0.3970230798728798,0
CUST_2466,12,29.312067559502157,Yearly,Basic,5,1,0.08543966220248923,0
CUST_2467,8,57.28463995304818,Monthly,Enterprise,14,1,-0.05842319976524085,0
CUST_2468,11,20.891567723760925,Two-Year,Basic,6,1,0.1265421613811954,0
CUST_2469,11,62.51563965640469,Monthly,Enterprise,8,1,-0.0815781982820234,0
CUST_2470,12,24.834111626506687,Yearly,Basic,7,1,0.10782944186746658,1
CUST_2471,4,18.69249913085128,Two-Year,Basic,9,5,0.21053750434574361,0
CUST_2472,12,33.38878069989007,Two-Year,Basic,17,1,0.06505609650054966,0
CUST_2473,11,23.779824352514396,Monthly,Basic,7,1,0.11210087823742802,0
CUST_2474,12,101.2310011208291,Monthly,Premium,13,1,-0.27415500560414546,0
CUST_2475,7,17.159814577192524,Yearly,Basic,6,1,0.1412009271140374,0
CUST_2476,28,13.232651647352608,Two-Year,Basic,7,1,0.18183674176323697,0
CUST_2477,7,18.73214035023596,Yearly,Basic,3,1,0.13333929824882024,0
CUST_2478,13,39.757216657676786,Yearly,Basic,3,1,0.03421391671161608,0
CUST_2479,14,39.27191171185259,Yearly,Basic,9,1,0.037640441440737055,0
CUST_2480,12,30.678506227708308,Monthly,Basic,10,1,0.07860746886145849,0
CUST_2481,12,21.071520639718354,Two-Year,Basic,8,1,0.12664239680140824,0
CUST_2482,23,40.12613269010077,Monthly,Basic,9,1,0.04236933654949615,0
CUST_2483,12,100.38637564808215,Yearly,Premium,16,1,-0.2699318782404107,0
CUST_2484,10,32.817103317575516,Monthly,Basic,7,1,0.06591448341212242,0
CUST_2485,17,27.310437576903567,Yearly,Basic,4,1,0.10044781211548218,0
CUST_2486,11,40.01678544028393,Two-Year,Basic,7,1,0.030916072798580357,0
